NAICS_Code,NAICS_Title,NAICS_Description,Hiscox_COB,Hiscox_COB,COB_Group,PL,GL,BOP,Cyber,full_industry_code
561740,Carpet and Upholstery Cleaning Services,Rug cleaning services,"Carpet, rug, furniture, or upholstery cleaning (customer’s premises only)","Carpet, rug, furniture, or upholstery cleaning (customer’s premises only)",Small Contractors,N,Y,N,Y,56174000_51601100_00010000
561740,Carpet and Upholstery Cleaning Services,Upholstery cleaning on customers' premises,"Carpet, rug, furniture, or upholstery cleaning (customer’s premises only)","Carpet, rug, furniture, or upholstery cleaning (customer’s premises only)",Small Contractors,N,Y,N,Y,56174000_51601100_00010000
561740,Carpet and Upholstery Cleaning Services,Upholstery cleaning services,"Carpet, rug, furniture, or upholstery cleaning (customer’s premises only)","Carpet, rug, furniture, or upholstery cleaning (customer’s premises only)",Small Contractors,N,Y,N,Y,56174000_51601100_00010000
561790,Other Services to Buildings and Dwellings ,"Building exterior cleaning services (except sandblasting, window cleaning) ",Exterior cleaning services,Exterior cleaning services,Landscape/Janitorial,N,Y,N,Y,56179000_37201900_02000200
561790,Other Services to Buildings and Dwellings ,"Cleaning (e.g., power sweeping, washing) driveways and parking lots",Power washing services,Power washing services,Landscape/Janitorial,N,N,N,Y,56179000_37201900_01000000
561790,Other Services to Buildings and Dwellings ,"Cleaning building exteriors (except sandblasting, window cleaning) ",Exterior cleaning services,Exterior cleaning services,Landscape/Janitorial,N,Y,N,Y,56179000_37201900_02000200
561790,Other Services to Buildings and Dwellings ,Drain cleaning services,Plumbing (residential or domestic),Plumbing (residential or domestic),Small Contractors,Y,Y,N,Y,23822000_47215200_00010000
561790,Other Services to Buildings and Dwellings ,"Driveway cleaning (e.g., power sweeping, washing) services",Power washing services,Power washing services,Landscape/Janitorial,N,N,N,Y,56179000_37201900_01000000
561790,Other Services to Buildings and Dwellings ,Duct cleaning services,Janitorial/cleaning services,Janitorial/cleaning services,Landscape/Janitorial,N,Y,N,Y,56172000_37201100_01000000
561790,Other Services to Buildings and Dwellings ,Gutter cleaning services,Gutter & downspout work,Gutter & downspout work,Small Contractors,Y,N,N,N,23817000_47221100_00000000
541430,Graphic Design Services,"Art studios, commercial",Art Dealers or Galleries,Art Dealers or Galleries,Retail,N,N,Y,Y,45392000_11101100_00000000
561790,Other Services to Buildings and Dwellings ,"Parking lot cleaning (e.g., power sweeping, washing) services",Power washing services,Power washing services,Landscape/Janitorial,N,N,N,Y,56179000_37201900_01000000
561790,Other Services to Buildings and Dwellings ,Power washing building exteriors,Power washing services,Power washing services,Landscape/Janitorial,N,N,N,Y,56179000_37201900_01000000
561790,Other Services to Buildings and Dwellings ,"Pressure washing (e.g., buildings, decks, fences)",Power washing services,Power washing services,Landscape/Janitorial,N,N,N,Y,56179000_37201900_01000000
561790,Other Services to Buildings and Dwellings ,"Snow plowing driveways and parking lots (i.e., not combined with any other service)",Snow blowing and removal (no auto coverage),Snow blowing and removal (no auto coverage),Landscape/Janitorial,N,N,N,Y,56179000_37301100_01000000
561790,Other Services to Buildings and Dwellings ,Steam cleaning building exteriors,Exterior cleaning services,Exterior cleaning services,Landscape/Janitorial,N,Y,N,Y,56179000_37201900_02000200
561790,Other Services to Buildings and Dwellings ,Ventilation duct cleaning services,Janitorial/cleaning services,Janitorial/cleaning services,Landscape/Janitorial,N,Y,N,Y,56172000_37201100_01000000
561910,Packaging and Labeling Services,Apparel folding and packaging services,Packaging services,Packaging services,Miscellaneous,N,N,N,Y,56191000_53706400_00000000
561910,Packaging and Labeling Services,Blister packaging services,Packaging services,Packaging services,Miscellaneous,N,N,N,Y,56191000_53706400_00000000
561910,Packaging and Labeling Services,Cosmetic kit assembling and packaging services,Packaging services,Packaging services,Miscellaneous,N,N,N,Y,56191000_53706400_00000000
561910,Packaging and Labeling Services,"Folding and packaging services, textile and apparel",Packaging services,Packaging services,Miscellaneous,N,N,N,Y,56191000_53706400_00000000
561910,Packaging and Labeling Services,Gift wrapping services,Packaging services,Packaging services,Miscellaneous,N,N,N,Y,56191000_53706400_00000000
561910,Packaging and Labeling Services,Kit assembling and packaging services,Packaging services,Packaging services,Miscellaneous,N,N,N,Y,56191000_53706400_00000000
561910,Packaging and Labeling Services,Labeling services,Packaging services,Packaging services,Miscellaneous,N,N,N,Y,56191000_53706400_00000000
561910,Packaging and Labeling Services,Mounting merchandise on cards,Packaging services,Packaging services,Miscellaneous,N,N,N,Y,56191000_53706400_00000000
561910,Packaging and Labeling Services,Packaging services (except packing and crating for transportation),Packaging services,Packaging services,Miscellaneous,N,N,N,Y,56191000_53706400_00000000
561910,Packaging and Labeling Services,Parcel packing services,Packaging services,Packaging services,Miscellaneous,N,N,N,Y,56191000_53706400_00000000
561910,Packaging and Labeling Services,Product sterilization and packaging services,Packaging services,Packaging services,Miscellaneous,N,N,N,Y,56191000_53706400_00000000
561910,Packaging and Labeling Services,Shrink wrapping services,Packaging services,Packaging services,Miscellaneous,N,N,N,Y,56191000_53706400_00000000
561910,Packaging and Labeling Services,Skin blister packaging services,Packaging services,Packaging services,Miscellaneous,N,N,N,Y,56191000_53706400_00000000
561910,Packaging and Labeling Services,Textile folding and packaging services,Packaging services,Packaging services,Miscellaneous,N,N,N,Y,56191000_53706400_00000000
561920,Convention and Trade Show Organizers,Event and meeting planning services,Event planning/promotion,Event planning/promotion,Miscellaneous,Y,Y,N,Y,81299000_13112100_00000000
561990,All Other Support Services,"Auctioneers, independent",Auctioneering,Auctioneering,Miscellaneous,Y,Y,Y,Y,45439000_41909900_00000000
611410,Business and Secretarial Schools ,Court reporting schools,"Training (business, vocational or life skills)","Training (business, vocational or life skills)",Miscellaneous,Y,Y,Y,Y,61169900_13115100_01000000
611420,Computer Training ,Computer operator training,IT software/hardware training services,IT software/hardware training services,Technology,Y,Y,Y,Y,61142000_13115100_00000000
611420,Computer Training ,"Computer programming, software, and systems training, online (through a website or mobile application)",IT software/hardware training services,IT software/hardware training services,Technology,Y,Y,Y,Y,61142000_13115100_00000000
611420,Computer Training ,"Computer programming, software, and systems training, online learning marketplace services (through a website or mobile application)",IT software/hardware training services,IT software/hardware training services,Technology,Y,Y,Y,Y,61142000_13115100_00000000
611420,Computer Training ,Computer software training,IT software/hardware training services,IT software/hardware training services,Technology,Y,Y,Y,Y,61142000_13115100_00000000
611420,Computer Training ,Computer training (except repair),IT software/hardware training services,IT software/hardware training services,Technology,Y,Y,Y,Y,61142000_13115100_00000000
611420,Computer Training ,Local area network (LAN) management training,IT software/hardware training services,IT software/hardware training services,Technology,Y,Y,Y,Y,61142000_13115100_00000000
611420,Computer Training ,Software application training,IT software/hardware training services,IT software/hardware training services,Technology,Y,Y,Y,Y,61142000_13115100_00000000
611430,Professional and Management Development Training ,Continuing education seminars or conferences,Training & development consulting,Training & development consulting,Miscellaneous,Y,Y,Y,Y,61143000_13115100_00000000
611430,Professional and Management Development Training ,Management development training,Life/career/executive coaching,Life/career/executive coaching,Miscellaneous,Y,Y,Y,Y,54161100_11101100_00000000
611430,Professional and Management Development Training ,Professional development training,Life/career/executive coaching,Life/career/executive coaching,Miscellaneous,Y,Y,Y,Y,54161100_11101100_00000000
611430,Professional and Management Development Training ,Quality assurance training,Training & development consulting,Training & development consulting,Miscellaneous,Y,Y,Y,Y,61143000_13115100_00000000
611511,Cosmetology and Barber Schools ,Barber colleges,Barber/beauty/cosmetology schools,Barber/beauty/cosmetology schools,Allied Health,N,N,N,Y,61151100_39500000_00000000
611511,Cosmetology and Barber Schools ,Beauty schools,Barber/beauty/cosmetology schools,Barber/beauty/cosmetology schools,Allied Health,N,N,N,Y,61151100_39500000_00000000
611511,Cosmetology and Barber Schools ,"Colleges, barber and beauty",Barber/beauty/cosmetology schools,Barber/beauty/cosmetology schools,Allied Health,N,N,N,Y,61151100_39500000_00000000
611511,Cosmetology and Barber Schools ,"Cosmetic art schools (e.g., makeup, skin care)",Barber/beauty/cosmetology schools,Barber/beauty/cosmetology schools,Allied Health,N,N,N,Y,61151100_39500000_00000000
611511,Cosmetology and Barber Schools ,Cosmetology schools,Barber/beauty/cosmetology schools,Barber/beauty/cosmetology schools,Allied Health,N,N,N,Y,61151100_39500000_00000000
611511,Cosmetology and Barber Schools ,Manicure and pedicure schools,Barber/beauty/cosmetology schools,Barber/beauty/cosmetology schools,Allied Health,N,N,N,Y,61151100_39500000_00000000
611511,Cosmetology and Barber Schools ,"Schools, barber",Barber/beauty/cosmetology schools,Barber/beauty/cosmetology schools,Allied Health,N,N,N,Y,61151100_39500000_00000000
611511,Cosmetology and Barber Schools ,"Schools, beauty",Barber/beauty/cosmetology schools,Barber/beauty/cosmetology schools,Allied Health,N,N,N,Y,61151100_39500000_00000000
611511,Cosmetology and Barber Schools ,"Schools, cosmetology",Barber/beauty/cosmetology schools,Barber/beauty/cosmetology schools,Allied Health,N,N,N,Y,61151100_39500000_00000000
611519,Other Technical and Trade Schools ,Computer repair training,IT software/hardware training services,IT software/hardware training services,Technology,Y,Y,Y,Y,61142000_13115100_00000000
611610,Fine Arts Schools ,Art (except commercial or graphic) instruction,"Training (business, vocational or life skills)","Training (business, vocational or life skills)",Miscellaneous,Y,Y,Y,Y,61169900_13115100_01000000
611610,Fine Arts Schools ,Ceramics instruction,"Training (business, vocational or life skills)","Training (business, vocational or life skills)",Miscellaneous,Y,Y,Y,Y,61169900_13115100_01000000
611610,Fine Arts Schools ,Handicrafts instruction,"Training (business, vocational or life skills)","Training (business, vocational or life skills)",Miscellaneous,Y,Y,Y,Y,61169900_13115100_01000000
611610,Fine Arts Schools ,"Music instruction (e.g., guitar, piano)","Training (business, vocational or life skills)","Training (business, vocational or life skills)",Miscellaneous,Y,Y,Y,Y,61169900_13115100_01000000
611610,Fine Arts Schools ,Painting instruction,"Training (business, vocational or life skills)","Training (business, vocational or life skills)",Miscellaneous,Y,Y,Y,Y,61169900_13115100_01000000
611610,Fine Arts Schools ,Sculpture instruction,"Training (business, vocational or life skills)","Training (business, vocational or life skills)",Miscellaneous,Y,Y,Y,Y,61169900_13115100_01000000
611610,Fine Arts Schools ,Singing instruction,"Training (business, vocational or life skills)","Training (business, vocational or life skills)",Miscellaneous,Y,Y,Y,Y,61169900_13115100_01000000
611610,Fine Arts Schools ,Voice instruction,"Training (business, vocational or life skills)","Training (business, vocational or life skills)",Miscellaneous,Y,Y,Y,Y,61169900_13115100_01000000
611630,Language Schools ,Second language instruction,"Training (business, vocational or life skills)","Training (business, vocational or life skills)",Miscellaneous,Y,Y,Y,Y,61169900_13115100_01000000
611630,Language Schools ,Sign language instruction,"Training (business, vocational or life skills)","Training (business, vocational or life skills)",Miscellaneous,Y,Y,Y,Y,61169900_13115100_01000000
611691,Exam Preparation and Tutoring ,Academic tutoring services,Tutoring,Tutoring,Miscellaneous,Y,Y,Y,Y,61169100_25309900_00000000
611691,Exam Preparation and Tutoring ,Adult literacy instruction,Learning center,Learning center,Miscellaneous,Y,Y,Y,Y,61169100_25304100_01000000
611691,Exam Preparation and Tutoring ,College board preparation centers,Learning center - test prep,Learning center - test prep,Miscellaneous,Y,Y,Y,Y,61169100_25304100_02000000
611691,Exam Preparation and Tutoring ,College entrance exam preparation instruction,Learning center - test prep,Learning center - test prep,Miscellaneous,Y,Y,Y,Y,61169100_25304100_02000000
611691,Exam Preparation and Tutoring ,Exam preparation and tutoring online learning marketplace services (through a website or mobile application),Learning center - test prep,Learning center - test prep,Miscellaneous,Y,Y,Y,Y,61169100_25304100_02000000
611691,Exam Preparation and Tutoring ,"Exam preparation and tutoring services, online (through a website or mobile application)",Learning center - test prep,Learning center - test prep,Miscellaneous,Y,Y,Y,Y,61169100_25304100_02000000
611691,Exam Preparation and Tutoring ,Exam preparation services,Learning center - test prep,Learning center - test prep,Miscellaneous,Y,Y,Y,Y,61169100_25304100_02000000
611691,Exam Preparation and Tutoring ,"High school equivalency (e.g., GED) exam instruction",Learning center - test prep,Learning center - test prep,Miscellaneous,Y,Y,Y,Y,61169100_25304100_02000000
611691,Exam Preparation and Tutoring ,Learning centers offering remedial courses,Learning center,Learning center,Miscellaneous,Y,Y,Y,Y,61169100_25304100_01000000
611691,Exam Preparation and Tutoring ,Professional examination review instruction,Learning center - test prep,Learning center - test prep,Miscellaneous,Y,Y,Y,Y,61169100_25304100_02000000
611691,Exam Preparation and Tutoring ,"Tutoring,  academic",Tutoring,Tutoring,Miscellaneous,Y,Y,Y,Y,61169100_25309900_00000000
611699,All Other Miscellaneous Schools and Instruction ,Bridge and other card game instruction,"Training (business, vocational or life skills)","Training (business, vocational or life skills)",Miscellaneous,Y,Y,Y,Y,61169900_13115100_01000000
611699,All Other Miscellaneous Schools and Instruction ,Chess instruction,"Training (business, vocational or life skills)","Training (business, vocational or life skills)",Miscellaneous,Y,Y,Y,Y,61169900_13115100_01000000
611699,All Other Miscellaneous Schools and Instruction ,CPR (cardiopulmonary resuscitation) training and certification,First aid and CPR training,First aid and CPR training,Allied Health,Y,Y,Y,Y,61169900_21109100_00000000
611699,All Other Miscellaneous Schools and Instruction ,First-aid instruction,First aid and CPR training,First aid and CPR training,Allied Health,Y,Y,Y,Y,61169900_21109100_00000000
611699,All Other Miscellaneous Schools and Instruction ,Public speaking training,"Training (business, vocational or life skills)","Training (business, vocational or life skills)",Miscellaneous,Y,Y,Y,Y,61169900_13115100_01000000
611699,All Other Miscellaneous Schools and Instruction ,Speed reading instruction,"Training (business, vocational or life skills)","Training (business, vocational or life skills)",Miscellaneous,Y,Y,Y,Y,61169900_13115100_01000000
611710,Educational Support Services,Career and vocational counseling services (except rehabilitative),Life/career/executive coaching,Life/career/executive coaching,Miscellaneous,Y,Y,Y,Y,54161100_11101100_00000000
611710,Educational Support Services,College selection services,Life/career/executive coaching,Life/career/executive coaching,Miscellaneous,Y,Y,Y,Y,54161100_11101100_00000000
611710,Educational Support Services,Educational consultants,Education consulting,Education consulting,Consulting,Y,Y,Y,Y,54161100_13111100_02000000
611710,Educational Support Services,Educational testing evaluation services,Learning center - test prep,Learning center - test prep,Miscellaneous,Y,Y,Y,Y,61169100_25304100_02000000
611710,Educational Support Services,Educational testing services,Learning center - test prep,Learning center - test prep,Miscellaneous,Y,Y,Y,Y,61169100_25304100_02000000
611710,Educational Support Services,"Test development and evaluation services, educational",Learning center - test prep,Learning center - test prep,Miscellaneous,Y,Y,Y,Y,61169100_25304100_02000000
611710,Educational Support Services,"Testing services, educational",Learning center - test prep,Learning center - test prep,Miscellaneous,Y,Y,Y,Y,61169100_25304100_02000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Acupuncturists' (MDs or DOs) offices (e.g., centers, clinics)",Acupuncture services,Acupuncture services,Allied Health,Y,Y,Y,Y,62139900_29129100_02000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Allergists' offices (e.g., centers, clinics)",Allergists Offices,Allergists Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_01000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Anesthesiologists' offices (e.g., centers, clinics)",Physicians Office,Physicians Office,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_10000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Cardiologists' offices (e.g., centers, clinics)",Cardiologists Offices,Cardiologists Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29121200_00000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Clinical pathologists' offices (e.g., centers, clinics)",Physicians Office,Physicians Office,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_10000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Dermatologists' offices (e.g., centers, clinics)",Dermatologists Offices,Dermatologists Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29121300_00000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Doctors of osteopathic medicine (DOs, except mental health) offices (e.g., centers, clinics)",Osteopaths Offices,Osteopaths Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_09000000
621111,Offices of Physicians (except Mental Health Specialists) ,"DOs' (doctors of osteopathic medicine, except mental health) offices (e.g., centers, clinics)",Osteopaths Offices,Osteopaths Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_09000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Family physicians' offices (e.g., centers, clinics)",Physicians Office,Physicians Office,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_10000000
621111,Offices of Physicians (except Mental Health Specialists) ,Forensic pathologists' offices ,Physicians Office,Physicians Office,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_10000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Gastroenterologists' offices (e.g., centers, clinics)",Gastroenterologist Offices,Gastroenterologist Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_04000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Gynecologists' offices (e.g., centers, clinics)",Gynecologists Offices,Gynecologists Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29121800_01000000
621111,Offices of Physicians (except Mental Health Specialists) ,Health screening services in physicians' offices,Physicians Office,Physicians Office,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_10000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Immunologists' offices (e.g., centers, clinics)",Physicians Office,Physicians Office,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_10000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Internists' offices (e.g., centers, clinics)",Internists Offices,Internists Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29121600_00000000
621111,Offices of Physicians (except Mental Health Specialists) ,"MDs' (medical doctors, except mental health) offices (e.g., centers, clinics)",Physicians Office,Physicians Office,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_10000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Medical doctors' (MDs, except mental health) offices (e.g., centers, clinics)",Physicians Office,Physicians Office,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_10000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Nephrologists' offices (e.g., centers, clinics)",Nephrologists Offices,Nephrologists Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_07000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Neurologists' offices (e.g., centers, clinics)",Neurologists Offices,Neurologists Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29121700_00000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Neuropathologists' offices (e.g., centers, clinics)",Neurologists Offices,Neurologists Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29121700_00000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Obstetricians' offices (e.g., centers, clinics)",Obstetricians Offices,Obstetricians Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29121800_02000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Oncologists' offices (e.g., centers, clinics)",Oncologists Offices,Oncologists Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_08000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Ophthalmologists' offices (e.g., centers, clinics)",Ophthalmologists Offices,Ophthalmologists Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29124100_00000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Orthopedic physicians' offices (e.g., centers, clinics)",Physicians Office,Physicians Office,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_10000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Orthopedic surgeons' offices (e.g., centers, clinics)",Orthopedic Surgeons Offices,Orthopedic Surgeons Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29124200_00000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Osteopathic physicians' (except mental health) offices (e.g., centers, clinics)",Osteopaths Offices,Osteopaths Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_09000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Otolaryngologists' offices (e.g., centers, clinics)","Ear, Nose, & Throat Offices","Ear, Nose, & Throat Offices",Medical & Dental Offices,N,N,Y,Y,62111100_29122900_02000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Pathologists' (except oral, speech, voice) offices (e.g., centers, clinics)",Physicians Office,Physicians Office,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_10000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Pathologists', forensic, offices (e.g., centers, clinics)",Physicians Office,Physicians Office,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_10000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Pathologists', neuropathological, offices (e.g., centers, clinics)",Neurologists Offices,Neurologists Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29121700_00000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Pathologists', surgical, offices (e.g., centers, clinics)",Surgeons Offices,Surgeons Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29124900_00000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Pediatricians' (except mental health) offices (e.g., centers, clinics)",Pediatricians Offices,Pediatricians Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29122100_00000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Physicians' (except mental health) offices (e.g., centers, clinics)",Physicians Office,Physicians Office,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_10000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Plastic surgeons' offices (e.g., centers, clinics)",Surgeons Offices,Surgeons Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29124900_00000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Proctologists' offices (e.g., centers, clinics)",Physicians Office,Physicians Office,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_10000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Pulmonary specialists' offices (e.g., centers, clinics)",Pulmonologists Offices,Pulmonologists Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_11000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Radiologists' offices (e.g., centers, clinics)",Physicians Office,Physicians Office,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_10000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Surgeons' (except dental) offices (e.g., centers, clinics)",Surgeons Offices,Surgeons Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29124900_00000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Surgical pathologists' offices (e.g., centers, clinics)",Surgeons Offices,Surgeons Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29124900_00000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Urologists' offices (e.g., centers, clinics)",Urologists Offices,Urologists Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_12000000
621111,Offices of Physicians (except Mental Health Specialists) ,"Walk-in physicians' offices (e.g., centers, clinics)",Physicians Office,Physicians Office,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_10000000
621112,"Offices of Physicians, Mental Health Specialists ","Doctors of osteopathic medicine (DOs), mental health, offices (e.g., centers, clinics)",Osteopaths Offices,Osteopaths Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_09000000
621112,"Offices of Physicians, Mental Health Specialists ","DOs' (doctors of osteopathic medicine), mental health, offices (e.g., centers, clinics)",Osteopaths Offices,Osteopaths Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29122900_09000000
621112,"Offices of Physicians, Mental Health Specialists ","MDs' (medical doctors), mental health, offices (e.g., centers, clinics)",Psychiatrists Offices,Psychiatrists Offices,Medical & Dental Offices,N,N,Y,Y,62111200_29122300_00000000
621112,"Offices of Physicians, Mental Health Specialists ","Medical doctors' (MDs), mental health, offices (e.g., centers, clinics)",Psychiatrists Offices,Psychiatrists Offices,Medical & Dental Offices,N,N,Y,Y,62111200_29122300_00000000
621112,"Offices of Physicians, Mental Health Specialists ","Mental health physicians' offices (e.g., centers, clinics)",Psychiatrists Offices,Psychiatrists Offices,Medical & Dental Offices,N,N,Y,Y,62111200_29122300_00000000
621112,"Offices of Physicians, Mental Health Specialists ","Pediatricians', mental health, offices (e.g., centers, clinics)",Pediatricians Offices,Pediatricians Offices,Medical & Dental Offices,N,N,Y,Y,62111100_29122100_00000000
621112,"Offices of Physicians, Mental Health Specialists ","Physicians', mental health, offices (e.g., centers, clinics)",Psychiatrists Offices,Psychiatrists Offices,Medical & Dental Offices,N,N,Y,Y,62111200_29122300_00000000
621112,"Offices of Physicians, Mental Health Specialists ","Psychiatrists' offices (e.g., centers, clinics)",Psychiatrists Offices,Psychiatrists Offices,Medical & Dental Offices,N,N,Y,Y,62111200_29122300_00000000
621112,"Offices of Physicians, Mental Health Specialists ","Psychoanalysts' (MDs or DOs) offices (e.g., centers, clinics)",Psychiatrists Offices,Psychiatrists Offices,Medical & Dental Offices,N,N,Y,Y,62111200_29122300_00000000
238220,"Plumbing, Heating, and Air-Conditioning Contractors ",Lawn sprinkler system installation ,Plumbing (residential or domestic),Plumbing (residential or domestic),Small Contractors,Y,Y,N,Y,23822000_47215200_00010000
621210,Offices of Dentists ,"DDSs' (doctors of dental surgery) offices (e.g., centers, clinics)",Dentists Office,Dentists Office,Medical & Dental Offices,N,N,Y,Y,62121000_29102100_00000000
621210,Offices of Dentists ,"Dental surgeons' offices (e.g., centers, clinics)",Oral Surgeons Offices,Oral Surgeons Offices,Medical & Dental Offices,N,N,Y,Y,62121000_29102200_01000000
621210,Offices of Dentists ,"Dentists' offices (e.g., centers, clinics)",Dentists Office,Dentists Office,Medical & Dental Offices,N,N,Y,Y,62121000_29102100_00000000
621210,Offices of Dentists ,"DMDs' (doctors of dental medicine) offices (e.g., centers, clinics)",Dentists Office,Dentists Office,Medical & Dental Offices,N,N,Y,Y,62121000_29102100_00000000
621210,Offices of Dentists ,"Doctors of dental medicine (DMDs) offices (e.g., centers, clinics)",Dentists Office,Dentists Office,Medical & Dental Offices,N,N,Y,Y,62121000_29102100_00000000
621210,Offices of Dentists ,"Doctors of dental surgery (DDSs) offices (e.g., centers, clinics)",Oral Surgeons Offices,Oral Surgeons Offices,Medical & Dental Offices,N,N,Y,Y,62121000_29102200_01000000
621210,Offices of Dentists ,"Endodontists' offices (e.g., centers, clinics)",Dentists Office,Dentists Office,Medical & Dental Offices,N,N,Y,Y,62121000_29102100_00000000
621210,Offices of Dentists ,"Family dentists' offices (e.g., centers, clinics)",Dentists Office,Dentists Office,Medical & Dental Offices,N,N,Y,Y,62121000_29102100_00000000
621210,Offices of Dentists ,"Oral and maxillofacial surgeons' offices (e.g., centers, clinics)",Oral Surgeons Offices,Oral Surgeons Offices,Medical & Dental Offices,N,N,Y,Y,62121000_29102200_01000000
621210,Offices of Dentists ,"Oral pathologists' offices (e.g., centers, clinics)",Dentists Office,Dentists Office,Medical & Dental Offices,N,N,Y,Y,62121000_29102100_00000000
621210,Offices of Dentists ,"Orthodontists' offices (e.g., centers, clinics)",Orthodontists Offices,Orthodontists Offices,Medical & Dental Offices,N,N,Y,Y,62121000_29102300_00000000
621210,Offices of Dentists ,"Pathologists', oral, offices (e.g., centers, clinics)",Dentists Office,Dentists Office,Medical & Dental Offices,N,N,Y,Y,62121000_29102100_00000000
621210,Offices of Dentists ,"Periodontists' offices (e.g., centers, clinics)",Oral Surgeons Offices,Oral Surgeons Offices,Medical & Dental Offices,N,N,Y,Y,62121000_29102200_01000000
621210,Offices of Dentists ,"Prosthodontists' offices (e.g., centers, clinics)",Dentists Office,Dentists Office,Medical & Dental Offices,N,N,Y,Y,62121000_29102100_00000000
621210,Offices of Dentists ,"Surgeons', dental, offices (e.g., centers, clinics)",Oral Surgeons Offices,Oral Surgeons Offices,Medical & Dental Offices,N,N,Y,Y,62121000_29102200_01000000
621310,Offices of Chiropractors ,"Chiropractors' offices (e.g., centers, clinics)",Chiropractor,Chiropractor,Medical & Dental Offices,N,N,Y,Y,62131000_29101100_00000000
